block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8272800,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513393351316,536870912000000,uosmo,33688743359064,536870912000000
8272801,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272802,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513393351316,536870912000000,uosmo,33688743359064,536870912000000
8272803,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513393351316,536870912000000,uosmo,33688743359064,536870912000000
8272804,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512951206854,536870912000000,uosmo,33694682647704,536870912000000
8272805,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513775672743,536870912000000,uosmo,33683650315041,536870912000000
8272806,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512951206854,536870912000000,uosmo,33694682647704,536870912000000
8272807,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272808,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513803578111,536870912000000,uosmo,33683276010283,536870912000000
8272809,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2514000206854,536870912000000,uosmo,33680637147743,536870912000000
8272810,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512951206854,536870912000000,uosmo,33694682647704,536870912000000
8272811,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512951206854,536870912000000,uosmo,33694682647704,536870912000000
8272812,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2514000206854,536870912000000,uosmo,33680637147743,536870912000000
8272813,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513393351316,536870912000000,uosmo,33688743359064,536870912000000
8272814,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513775672743,536870912000000,uosmo,33683650315041,536870912000000
8272815,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512951206854,536870912000000,uosmo,33694682647704,536870912000000
8272816,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512951206854,536870912000000,uosmo,33694682647704,536870912000000
8272817,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2514000206854,536870912000000,uosmo,33680637147743,536870912000000
8272818,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2514000206854,536870912000000,uosmo,33680637147743,536870912000000
8272819,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513832900042,536870912000000,uosmo,33682882727391,536870912000000
8272820,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513393351316,536870912000000,uosmo,33688743359064,536870912000000
8272821,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2514000206854,536870912000000,uosmo,33680637147743,536870912000000
8272822,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513393351316,536870912000000,uosmo,33688743359064,536870912000000
8272823,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272824,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2514000206854,536870912000000,uosmo,33680637147743,536870912000000
8272825,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2514000206854,536870912000000,uosmo,33680637147743,536870912000000
8272826,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512951206854,536870912000000,uosmo,33694682647704,536870912000000
8272827,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513775672743,536870912000000,uosmo,33683650315041,536870912000000
8272828,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513775672743,536870912000000,uosmo,33683650315041,536870912000000
8272829,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766509544,536870912000000,uosmo,33683773221834,536870912000000
8272830,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272831,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272832,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513834844649,536870912000000,uosmo,33682856645500,536870912000000
8272833,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513832900042,536870912000000,uosmo,33682882727391,536870912000000
8272834,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513834844649,536870912000000,uosmo,33682856645500,536870912000000
8272835,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513812897052,536870912000000,uosmo,33683151018208,536870912000000
8272836,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272837,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272838,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2514000206854,536870912000000,uosmo,33680637147743,536870912000000
8272839,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272840,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272841,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272842,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272843,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513393351316,536870912000000,uosmo,33688743359064,536870912000000
8272844,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272845,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513832900042,536870912000000,uosmo,33682882727391,536870912000000
8272846,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513834844649,536870912000000,uosmo,33682856645500,536870912000000
8272847,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513776477839,536870912000000,uosmo,33683639505429,536870912000000
8272848,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272849,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513834844649,536870912000000,uosmo,33682856645500,536870912000000
8272850,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513803578111,536870912000000,uosmo,33683276010283,536870912000000
8272851,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513812897052,536870912000000,uosmo,33683151018208,536870912000000
8272852,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513832900042,536870912000000,uosmo,33682882727391,536870912000000
8272853,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513834844649,536870912000000,uosmo,33682856645500,536870912000000
8272854,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512951206854,536870912000000,uosmo,33694682647704,536870912000000
8272855,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513834844649,536870912000000,uosmo,33682856645500,536870912000000
8272856,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513776477839,536870912000000,uosmo,33683639505429,536870912000000
8272857,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513932298010,536870912000000,uosmo,33681547873404,536870912000000
8272858,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513775672743,536870912000000,uosmo,33683650315041,536870912000000
8272859,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513832900042,536870912000000,uosmo,33682882727391,536870912000000
8272860,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513776477839,536870912000000,uosmo,33683639505429,536870912000000
