block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8272100,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272101,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272102,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272103,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272104,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272105,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272106,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272107,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513366452252,536870912000000,uosmo,33689018810087,536870912000000
8272108,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513395521779,536870912000000,uosmo,33688629566160,536870912000000
8272109,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272110,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272111,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272112,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272113,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272114,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272115,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513423079825,536870912000000,uosmo,33688260664699,536870912000000
8272116,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513395521779,536870912000000,uosmo,33688629566160,536870912000000
8272117,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369035897,536870912000000,uosmo,33688983521957,536870912000000
8272118,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369302226,536870912000000,uosmo,33688979964583,536870912000000
8272119,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272120,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272121,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272122,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513443079825,536870912000000,uosmo,33687992868122,536870912000000
8272123,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513350352315,536870912000000,uosmo,33689234223696,536870912000000
8272124,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272125,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272126,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272127,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272128,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513422533648,536870912000000,uosmo,33688267970654,536870912000000
8272129,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272130,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513443079825,536870912000000,uosmo,33687992868122,536870912000000
8272131,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513395521779,536870912000000,uosmo,33688629566160,536870912000000
8272132,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369035897,536870912000000,uosmo,33688983521957,536870912000000
8272133,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272134,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369035897,536870912000000,uosmo,33688983521957,536870912000000
8272135,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272136,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513395521779,536870912000000,uosmo,33688629566160,536870912000000
8272137,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513422533648,536870912000000,uosmo,33688267970654,536870912000000
8272138,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272139,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513443079825,536870912000000,uosmo,33687992868122,536870912000000
8272140,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513350352315,536870912000000,uosmo,33689234223696,536870912000000
8272141,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513346023151,536870912000000,uosmo,33689292368701,536870912000000
8272142,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513361999774,536870912000000,uosmo,33689077213439,536870912000000
8272143,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369302226,536870912000000,uosmo,33688979964583,536870912000000
8272144,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513350352315,536870912000000,uosmo,33689234223696,536870912000000
8272145,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369035897,536870912000000,uosmo,33688983521957,536870912000000
8272146,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272147,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513350352315,536870912000000,uosmo,33689234223696,536870912000000
8272148,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272149,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513443079825,536870912000000,uosmo,33687992868122,536870912000000
8272150,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272151,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513346023151,536870912000000,uosmo,33689292368701,536870912000000
8272152,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272153,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369302226,536870912000000,uosmo,33688979964583,536870912000000
8272154,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272155,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272156,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272157,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513366452252,536870912000000,uosmo,33689018810087,536870912000000
8272158,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513350352315,536870912000000,uosmo,33689234223696,536870912000000
8272159,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272160,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272161,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369302226,536870912000000,uosmo,33688979964583,536870912000000
8272162,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513422533648,536870912000000,uosmo,33688267970654,536870912000000
8272163,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513366452252,536870912000000,uosmo,33689018810087,536870912000000
8272164,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513369302226,536870912000000,uosmo,33688979964583,536870912000000
8272165,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272166,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513346023151,536870912000000,uosmo,33689292368701,536870912000000
8272167,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513366452252,536870912000000,uosmo,33689018810087,536870912000000
8272168,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513346023151,536870912000000,uosmo,33689292368701,536870912000000
8272169,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513362096113,536870912000000,uosmo,33689075923563,536870912000000
8272170,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513395521779,536870912000000,uosmo,33688629566160,536870912000000
