block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8290400,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290401,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290402,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504138350804,536870912000000,uosmo,33805537397553,536870912000000
8290403,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290404,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181138682,536870912000000,uosmo,33804953222021,536870912000000
8290405,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290406,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504161138682,536870912000000,uosmo,33805223482521,536870912000000
8290407,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290408,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504166209479,536870912000000,uosmo,33805155978270,536870912000000
8290409,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504166209479,536870912000000,uosmo,33805155978270,536870912000000
8290410,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504038004290,536870912000000,uosmo,33806890109170,536870912000000
8290411,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504097899281,536870912000000,uosmo,33806084590256,536870912000000
8290412,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504101771857,536870912000000,uosmo,33806032205351,536870912000000
8290413,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504038004290,536870912000000,uosmo,33806890109170,536870912000000
8290414,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181138682,536870912000000,uosmo,33804953222021,536870912000000
8290415,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504138350804,536870912000000,uosmo,33805537397553,536870912000000
8290416,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290417,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290418,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504050128675,536870912000000,uosmo,33806725991383,536870912000000
8290419,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504141586671,536870912000000,uosmo,33805488886420,536870912000000
8290420,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504035786671,536870912000000,uosmo,33806920109170,536870912000000
8290421,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181138682,536870912000000,uosmo,33804953222021,536870912000000
8290422,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181138682,536870912000000,uosmo,33804953222021,536870912000000
8290423,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504097899281,536870912000000,uosmo,33806084590256,536870912000000
8290424,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504161138682,536870912000000,uosmo,33805223482521,536870912000000
8290425,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181250865,536870912000000,uosmo,33804951704571,536870912000000
8290426,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504051975385,536870912000000,uosmo,33806701109170,536870912000000
8290427,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504161138682,536870912000000,uosmo,33805223482521,536870912000000
8290428,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504050128675,536870912000000,uosmo,33806725991383,536870912000000
8290429,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290430,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504050128675,536870912000000,uosmo,33806725991383,536870912000000
8290431,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504138350804,536870912000000,uosmo,33805537397553,536870912000000
8290432,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504101771857,536870912000000,uosmo,33806032205351,536870912000000
8290433,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504050128675,536870912000000,uosmo,33806725991383,536870912000000
8290434,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504035786671,536870912000000,uosmo,33806920109170,536870912000000
8290435,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504166209479,536870912000000,uosmo,33805155978270,536870912000000
8290436,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504051975385,536870912000000,uosmo,33806701109170,536870912000000
8290437,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504141586671,536870912000000,uosmo,33805488886420,536870912000000
8290438,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504186378557,536870912000000,uosmo,33804882394012,536870912000000
8290439,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504166209479,536870912000000,uosmo,33805155978270,536870912000000
8290440,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504035786671,536870912000000,uosmo,33806920109170,536870912000000
8290441,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504035786671,536870912000000,uosmo,33806920109170,536870912000000
8290442,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504166209479,536870912000000,uosmo,33805155978270,536870912000000
8290443,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504138350804,536870912000000,uosmo,33805537397553,536870912000000
8290444,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504051975385,536870912000000,uosmo,33806701109170,536870912000000
8290445,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504038004290,536870912000000,uosmo,33806890109170,536870912000000
8290446,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504161138682,536870912000000,uosmo,33805223482521,536870912000000
8290447,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504101771857,536870912000000,uosmo,33806032205351,536870912000000
8290448,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504141586671,536870912000000,uosmo,33805488886420,536870912000000
8290449,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504051975385,536870912000000,uosmo,33806701109170,536870912000000
8290450,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181138682,536870912000000,uosmo,33804953222021,536870912000000
8290451,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181250865,536870912000000,uosmo,33804951704571,536870912000000
8290452,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504101771857,536870912000000,uosmo,33806032205351,536870912000000
8290453,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504038004290,536870912000000,uosmo,33806890109170,536870912000000
8290454,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181250865,536870912000000,uosmo,33804951704571,536870912000000
8290455,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504051975385,536870912000000,uosmo,33806701109170,536870912000000
8290456,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504101771857,536870912000000,uosmo,33806032205351,536870912000000
8290457,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504038004290,536870912000000,uosmo,33806890109170,536870912000000
8290458,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504038004290,536870912000000,uosmo,33806890109170,536870912000000
8290459,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504138350804,536870912000000,uosmo,33805537397553,536870912000000
8290460,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504097899281,536870912000000,uosmo,33806084590256,536870912000000
8290461,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181250865,536870912000000,uosmo,33804951704571,536870912000000
8290462,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504051975385,536870912000000,uosmo,33806701109170,536870912000000
8290463,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181250865,536870912000000,uosmo,33804951704571,536870912000000
8290464,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504050128675,536870912000000,uosmo,33806725991383,536870912000000
8290465,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181250865,536870912000000,uosmo,33804951704571,536870912000000
8290466,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504141586671,536870912000000,uosmo,33805488886420,536870912000000
8290467,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504038004290,536870912000000,uosmo,33806890109170,536870912000000
8290468,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181138682,536870912000000,uosmo,33804953222021,536870912000000
8290469,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504138350804,536870912000000,uosmo,33805537397553,536870912000000
8290470,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504141586671,536870912000000,uosmo,33805488886420,536870912000000
8290471,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504166209479,536870912000000,uosmo,33805155978270,536870912000000
8290472,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504166209479,536870912000000,uosmo,33805155978270,536870912000000
8290473,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181138682,536870912000000,uosmo,33804953222021,536870912000000
8290474,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504138350804,536870912000000,uosmo,33805537397553,536870912000000
8290475,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504050128675,536870912000000,uosmo,33806725991383,536870912000000
8290476,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181138682,536870912000000,uosmo,33804953222021,536870912000000
8290477,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504161138682,536870912000000,uosmo,33805223482521,536870912000000
8290478,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504141586671,536870912000000,uosmo,33805488886420,536870912000000
8290479,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504181250865,536870912000000,uosmo,33804951704571,536870912000000
8290480,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504038004290,536870912000000,uosmo,33806890109170,536870912000000
8290481,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504138350804,536870912000000,uosmo,33805537397553,536870912000000
8290482,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504051975385,536870912000000,uosmo,33806701109170,536870912000000
8290483,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504097899281,536870912000000,uosmo,33806084590256,536870912000000
