block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8271900,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271901,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504435964,536870912000000,uosmo,33687160967652,536870912000000
8271902,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271903,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271904,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271905,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271906,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271907,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271908,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271909,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271910,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504435964,536870912000000,uosmo,33687160967652,536870912000000
8271911,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271912,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271913,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513339414658,536870912000000,uosmo,33689375100500,536870912000000
8271914,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271915,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271916,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271917,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271918,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513339414658,536870912000000,uosmo,33689375100500,536870912000000
8271919,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271920,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513339414658,536870912000000,uosmo,33689375100500,536870912000000
8271921,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271922,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504435964,536870912000000,uosmo,33687160967652,536870912000000
8271923,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271924,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504435964,536870912000000,uosmo,33687160967652,536870912000000
8271925,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337445980,536870912000000,uosmo,33689401434668,536870912000000
8271926,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504435964,536870912000000,uosmo,33687160967652,536870912000000
8271927,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271928,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513464435964,536870912000000,uosmo,33687697611522,536870912000000
8271929,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271930,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271931,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271932,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271933,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337445980,536870912000000,uosmo,33689401434668,536870912000000
8271934,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271935,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513339414658,536870912000000,uosmo,33689375100500,536870912000000
8271936,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271937,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504435964,536870912000000,uosmo,33687160967652,536870912000000
8271938,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337683517,536870912000000,uosmo,33689398247469,536870912000000
8271939,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513339414658,536870912000000,uosmo,33689375100500,536870912000000
8271940,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271941,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271942,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271943,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337445980,536870912000000,uosmo,33689401434668,536870912000000
8271944,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271945,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271946,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513464435964,536870912000000,uosmo,33687697611522,536870912000000
8271947,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513464435964,536870912000000,uosmo,33687697611522,536870912000000
8271948,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513464435964,536870912000000,uosmo,33687697611522,536870912000000
8271949,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271950,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271951,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504435964,536870912000000,uosmo,33687160967652,536870912000000
8271952,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271953,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504853234,536870912000000,uosmo,33687155364286,536870912000000
8271954,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337683517,536870912000000,uosmo,33689398247469,536870912000000
8271955,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513504435964,536870912000000,uosmo,33687160967652,536870912000000
8271956,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513339414658,536870912000000,uosmo,33689375100500,536870912000000
8271957,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337445980,536870912000000,uosmo,33689401434668,536870912000000
8271958,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337445980,536870912000000,uosmo,33689401434668,536870912000000
8271959,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513464435964,536870912000000,uosmo,33687697611522,536870912000000
8271960,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271961,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271962,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271963,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513319414658,536870912000000,uosmo,33689643455553,536870912000000
8271964,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513484435964,536870912000000,uosmo,33687429287451,536870912000000
8271965,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337683517,536870912000000,uosmo,33689398247469,536870912000000
8271966,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513339414658,536870912000000,uosmo,33689375100500,536870912000000
8271967,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513337445980,536870912000000,uosmo,33689401434668,536870912000000
