block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8274500,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274501,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274502,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274503,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409770298,536870912000000,uosmo,33702342091141,536870912000000
8274504,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274505,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409770298,536870912000000,uosmo,33702342091141,536870912000000
8274506,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512394226861,536870912000000,uosmo,33702550808748,536870912000000
8274507,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512394226861,536870912000000,uosmo,33702550808748,536870912000000
8274508,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409770298,536870912000000,uosmo,33702342091141,536870912000000
8274509,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274510,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409770298,536870912000000,uosmo,33702342091141,536870912000000
8274511,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409770298,536870912000000,uosmo,33702342091141,536870912000000
8274512,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274513,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274514,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409770298,536870912000000,uosmo,33702342091141,536870912000000
8274515,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274516,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274517,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409770298,536870912000000,uosmo,33702342091141,536870912000000
8274518,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274519,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409770298,536870912000000,uosmo,33702342091141,536870912000000
8274520,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274521,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274522,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274523,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274524,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274525,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274526,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274527,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274528,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512394226861,536870912000000,uosmo,33702550808748,536870912000000
8274529,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274530,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512394226861,536870912000000,uosmo,33702550808748,536870912000000
8274531,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274532,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274533,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512396622915,536870912000000,uosmo,33702519566730,536870912000000
8274534,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274535,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274536,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512393622915,536870912000000,uosmo,33702559729761,536870912000000
8274537,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274538,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
8274539,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512396622915,536870912000000,uosmo,33702519566730,536870912000000
8274540,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512395755326,536870912000000,uosmo,33702530284606,536870912000000
8274541,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512393622915,536870912000000,uosmo,33702559729761,536870912000000
8274542,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512409602932,536870912000000,uosmo,33702344340761,536870912000000
