block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8273800,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511827869368,536870912000000,uosmo,33710259662314,536870912000000
8273801,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511891289879,536870912000000,uosmo,33709274470738,536870912000000
8273802,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273803,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511913345176,536870912000000,uosmo,33708978065100,536870912000000
8273804,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511891289879,536870912000000,uosmo,33709274470738,536870912000000
8273805,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273806,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511891289879,536870912000000,uosmo,33709274470738,536870912000000
8273807,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511890009879,536870912000000,uosmo,33709291613835,536870912000000
8273808,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511827869368,536870912000000,uosmo,33710259662314,536870912000000
8273809,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511827869368,536870912000000,uosmo,33710259662314,536870912000000
8273810,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511827869368,536870912000000,uosmo,33710259662314,536870912000000
8273811,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273812,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511890009879,536870912000000,uosmo,33709291613835,536870912000000
8273813,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273814,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273815,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273816,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273817,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273818,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273819,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511844451078,536870912000000,uosmo,33709901700035,536870912000000
8273820,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
8273821,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511837869368,536870912000000,uosmo,33710125590964,536870912000000
