block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8291600,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508054818936,536870912000000,uosmo,33752388927599,536870912000000
8291601,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507979843862,536870912000000,uosmo,33753399962770,536870912000000
8291602,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507892925187,536870912000000,uosmo,33754651879925,536870912000000
8291603,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507913470225,536870912000000,uosmo,33754374898005,536870912000000
8291604,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507910769197,536870912000000,uosmo,33754411324441,536870912000000
8291605,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508054818936,536870912000000,uosmo,33752388927599,536870912000000
8291606,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507911916701,536870912000000,uosmo,33754397534568,536870912000000
8291607,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507979843862,536870912000000,uosmo,33753399962770,536870912000000
8291608,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507980310944,536870912000000,uosmo,33753395415481,536870912000000
8291609,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508054818936,536870912000000,uosmo,33752388927599,536870912000000
8291610,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507910769197,536870912000000,uosmo,33754411324441,536870912000000
8291611,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507979843862,536870912000000,uosmo,33753399962770,536870912000000
8291612,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507892925187,536870912000000,uosmo,33754651879925,536870912000000
8291613,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507858228761,536870912000000,uosmo,33755119348809,536870912000000
8291614,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507911916701,536870912000000,uosmo,33754397534568,536870912000000
8291615,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507979843862,536870912000000,uosmo,33753399962770,536870912000000
8291616,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507913470225,536870912000000,uosmo,33754374898005,536870912000000
8291617,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507980310944,536870912000000,uosmo,33753395415481,536870912000000
8291618,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508054818936,536870912000000,uosmo,33752388927599,536870912000000
8291619,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507979843862,536870912000000,uosmo,33753399962770,536870912000000
8291620,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507980310944,536870912000000,uosmo,33753395415481,536870912000000
8291621,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507941307878,536870912000000,uosmo,33753999465190,536870912000000
8291622,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507894608736,536870912000000,uosmo,33754629175025,536870912000000
8291623,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507980310944,536870912000000,uosmo,33753395415481,536870912000000
8291624,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508054818936,536870912000000,uosmo,33752388927599,536870912000000
8291625,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507979843862,536870912000000,uosmo,33753399962770,536870912000000
8291626,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507858228761,536870912000000,uosmo,33755119348809,536870912000000
8291627,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507980310944,536870912000000,uosmo,33753395415481,536870912000000
8291628,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507911916701,536870912000000,uosmo,33754397534568,536870912000000
8291629,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507941307878,536870912000000,uosmo,33753999465190,536870912000000
8291630,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507910769197,536870912000000,uosmo,33754411324441,536870912000000
8291631,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507979843862,536870912000000,uosmo,33753399962770,536870912000000
8291632,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507892925187,536870912000000,uosmo,33754651879925,536870912000000
8291633,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507918284090,536870912000000,uosmo,33754311963924,536870912000000
8291634,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507908224169,536870912000000,uosmo,33754447110129,536870912000000
8291635,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507908224169,536870912000000,uosmo,33754447110129,536870912000000
8291636,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507894608736,536870912000000,uosmo,33754629175025,536870912000000
8291637,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507941307878,536870912000000,uosmo,33753999465190,536870912000000
8291638,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2507980310944,536870912000000,uosmo,33753395415481,536870912000000
