block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8292400,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292401,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292402,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510136915170,536870912000000,uosmo,33724544831659,536870912000000
8292403,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292404,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510132107139,536870912000000,uosmo,33724609543314,536870912000000
8292405,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292406,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510136915170,536870912000000,uosmo,33724544831659,536870912000000
8292407,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292408,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292409,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510137014347,536870912000000,uosmo,33724543501848,536870912000000
8292410,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292411,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292412,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292413,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510136915170,536870912000000,uosmo,33724544831659,536870912000000
8292414,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292415,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510138461610,536870912000000,uosmo,33724524033924,536870912000000
8292416,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510085503165,536870912000000,uosmo,33725237554803,536870912000000
8292417,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510085503165,536870912000000,uosmo,33725237554803,536870912000000
8292418,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510139511775,536870912000000,uosmo,33724510393971,536870912000000
8292419,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510136915170,536870912000000,uosmo,33724544831659,536870912000000
8292420,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510085503165,536870912000000,uosmo,33725237554803,536870912000000
8292421,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510131932235,536870912000000,uosmo,33724612471661,536870912000000
