block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8275700,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512623651145,536870912000000,uosmo,33698925683128,536870912000000
8275701,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512526368922,536870912000000,uosmo,33700227513142,536870912000000
8275702,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512531382330,536870912000000,uosmo,33700160856389,536870912000000
8275703,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512526368922,536870912000000,uosmo,33700227513142,536870912000000
8275704,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512526368922,536870912000000,uosmo,33700227513142,536870912000000
8275705,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512526368922,536870912000000,uosmo,33700227513142,536870912000000
8275706,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512526368922,536870912000000,uosmo,33700227513142,536870912000000
8275707,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512531382330,536870912000000,uosmo,33700160856389,536870912000000
8275708,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512526368922,536870912000000,uosmo,33700227513142,536870912000000
8275709,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512570152816,536870912000000,uosmo,33699641986325,536870912000000
8275710,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512570152816,536870912000000,uosmo,33699641986325,536870912000000
8275711,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512526368922,536870912000000,uosmo,33700227513142,536870912000000
8275712,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512622964289,536870912000000,uosmo,33698497768127,536870912000000
8275713,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512622798113,536870912000000,uosmo,33698937100985,536870912000000
8275714,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512531382330,536870912000000,uosmo,33700160856389,536870912000000
8275715,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512623651145,536870912000000,uosmo,33698925683128,536870912000000
