block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8270900,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513065180489,536870912000000,uosmo,33693462055251,536870912000000
8270901,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513065180489,536870912000000,uosmo,33693462055251,536870912000000
8270902,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513059419237,536870912000000,uosmo,33693540867766,536870912000000
8270903,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513041309006,536870912000000,uosmo,33693784497920,536870912000000
8270904,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513068266986,536870912000000,uosmo,33693420843877,536870912000000
8270905,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513065180489,536870912000000,uosmo,33693462055251,536870912000000
8270906,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513065180489,536870912000000,uosmo,33693462055251,536870912000000
8270907,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513041309006,536870912000000,uosmo,33693784497920,536870912000000
8270908,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513059419237,536870912000000,uosmo,33693540867766,536870912000000
8270909,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513068358054,536870912000000,uosmo,33693419625831,536870912000000
8270910,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513065180489,536870912000000,uosmo,33693462055251,536870912000000
8270911,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513058797876,536870912000000,uosmo,33693549215028,536870912000000
