block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8275100,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513279210453,536870912000000,uosmo,33690060246387,536870912000000
8275101,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513279210453,536870912000000,uosmo,33690060246387,536870912000000
8275102,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513279210453,536870912000000,uosmo,33690060246387,536870912000000
8275103,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513290197852,536870912000000,uosmo,33689913833766,536870912000000
8275104,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513283332872,536870912000000,uosmo,33690005949168,536870912000000
8275105,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513278875425,536870912000000,uosmo,33690064746387,536870912000000
8275106,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513279210453,536870912000000,uosmo,33690060246387,536870912000000
8275107,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513279210453,536870912000000,uosmo,33690060246387,536870912000000
8275108,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513283332872,536870912000000,uosmo,33690005949168,536870912000000
8275109,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513165570968,536870912000000,uosmo,33691588708019,536870912000000
8275110,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513166770968,536870912000000,uosmo,33691572636871,536870912000000
8275111,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513278875425,536870912000000,uosmo,33690064746387,536870912000000
8275112,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513133073070,536870912000000,uosmo,33692023945976,536870912000000
8275113,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513279210453,536870912000000,uosmo,33690060246387,536870912000000
8275114,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513279210453,536870912000000,uosmo,33690060246387,536870912000000
8275115,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513234022598,536870912000000,uosmo,33690667920378,536870912000000
8275116,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513238578574,536870912000000,uosmo,33690606584772,536870912000000
