block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8292600,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510627696810,536870912000000,uosmo,33728605734802,536870912000000
8292601,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510144659447,536870912000000,uosmo,33724444683237,536870912000000
8292602,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510144659447,536870912000000,uosmo,33724444683237,536870912000000
8292603,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510144659447,536870912000000,uosmo,33724444683237,536870912000000
8292604,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510667635715,536870912000000,uosmo,33728069729019,536870912000000
8292605,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510144659447,536870912000000,uosmo,33724444683237,536870912000000
8292606,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510164395436,536870912000000,uosmo,33724179800674,536870912000000
8292607,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511147076327,536870912000000,uosmo,33721613991274,536870912000000
8292608,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510144395436,536870912000000,uosmo,33724448235077,536870912000000
8292609,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511147076327,536870912000000,uosmo,33721613991274,536870912000000
8292610,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510627696810,536870912000000,uosmo,33728605734802,536870912000000
