block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8290600,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504362753182,536870912000000,uosmo,33802098552516,536870912000000
8290601,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504362753182,536870912000000,uosmo,33802098552516,536870912000000
8290602,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504398968605,536870912000000,uosmo,33801611876399,536870912000000
8290603,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504362753182,536870912000000,uosmo,33802098552516,536870912000000
8290604,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504393241843,536870912000000,uosmo,33801687454876,536870912000000
8290605,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504393241843,536870912000000,uosmo,33801687454876,536870912000000
8290606,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504411643891,536870912000000,uosmo,33801442146047,536870912000000
8290607,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504393241843,536870912000000,uosmo,33801687454876,536870912000000
8290608,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504413212797,536870912000000,uosmo,33801421142676,536870912000000
8290609,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504362753182,536870912000000,uosmo,33802098552516,536870912000000
8290610,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504393241843,536870912000000,uosmo,33801687454876,536870912000000
8290611,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504413212797,536870912000000,uosmo,33801421142676,536870912000000
8290612,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504347540972,536870912000000,uosmo,33802309787941,536870912000000
8290613,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504377314575,536870912000000,uosmo,33801904456072,536870912000000
8290614,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504398968605,536870912000000,uosmo,33801611876399,536870912000000
8290615,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504362753182,536870912000000,uosmo,33802098552516,536870912000000
8290616,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2504347540972,536870912000000,uosmo,33802309787941,536870912000000
