block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8291800,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291801,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291802,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508124458202,536870912000000,uosmo,33751542428526,536870912000000
8291803,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291804,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291805,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508172094532,536870912000000,uosmo,33750838464126,536870912000000
8291806,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291807,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291808,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291809,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291810,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291811,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291812,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291813,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291814,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291815,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291816,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508241249027,536870912000000,uosmo,33749910138895,536870912000000
8291817,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291818,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291819,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291820,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291821,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291822,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291823,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508197982481,536870912000000,uosmo,33750491184495,536870912000000
8291824,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508172094532,536870912000000,uosmo,33750838464126,536870912000000
8291825,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291826,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508197982481,536870912000000,uosmo,33750491184495,536870912000000
8291827,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291828,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508056560224,536870912000000,uosmo,33752454993310,536870912000000
8291829,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291830,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291831,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291832,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508172094532,536870912000000,uosmo,33750838464126,536870912000000
8291833,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291834,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291835,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291836,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508197982481,536870912000000,uosmo,33750491184495,536870912000000
8291837,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291838,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508124458202,536870912000000,uosmo,33751542428526,536870912000000
8291839,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291840,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291841,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508124458202,536870912000000,uosmo,33751542428526,536870912000000
8291842,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291843,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508197982481,536870912000000,uosmo,33750491184495,536870912000000
8291844,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291845,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508174819710,536870912000000,uosmo,33750802241451,536870912000000
8291846,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508124458202,536870912000000,uosmo,33751542428526,536870912000000
8291847,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508172094532,536870912000000,uosmo,33750838464126,536870912000000
8291848,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508172094532,536870912000000,uosmo,33750838464126,536870912000000
8291849,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508124458202,536870912000000,uosmo,33751542428526,536870912000000
8291850,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508172094532,536870912000000,uosmo,33750838464126,536870912000000
8291851,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508174819710,536870912000000,uosmo,33750802241451,536870912000000
8291852,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291853,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291854,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291855,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508174819710,536870912000000,uosmo,33750802241451,536870912000000
8291856,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508197982481,536870912000000,uosmo,33750491184495,536870912000000
8291857,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508106560224,536870912000000,uosmo,33751782798920,536870912000000
8291858,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508124458202,536870912000000,uosmo,33751542428526,536870912000000
8291859,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508250482481,536870912000000,uosmo,33749785495588,536870912000000
8291860,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2508174819710,536870912000000,uosmo,33750802241451,536870912000000
