block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8271100,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271101,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271102,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271103,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513135932536,536870912000000,uosmo,33692518969621,536870912000000
8271104,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271105,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512931465596,536870912000000,uosmo,33695265453905,536870912000000
8271106,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513135932536,536870912000000,uosmo,33692518969621,536870912000000
8271107,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513037532056,536870912000000,uosmo,33693840470716,536870912000000
8271108,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512947696202,536870912000000,uosmo,33695047420381,536870912000000
8271109,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271110,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271111,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271112,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143060220,536870912000000,uosmo,33692423301830,536870912000000
8271113,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512947696202,536870912000000,uosmo,33695047420381,536870912000000
8271114,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143060220,536870912000000,uosmo,33692423301830,536870912000000
8271115,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271116,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513135932536,536870912000000,uosmo,33692518969621,536870912000000
8271117,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512947696202,536870912000000,uosmo,33695047420381,536870912000000
8271118,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513136040674,536870912000000,uosmo,33692517516947,536870912000000
8271119,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271120,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513135932536,536870912000000,uosmo,33692518969621,536870912000000
8271121,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512931465596,536870912000000,uosmo,33695265453905,536870912000000
8271122,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513135932536,536870912000000,uosmo,33692518969621,536870912000000
8271123,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512947696202,536870912000000,uosmo,33695047420381,536870912000000
8271124,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513037532056,536870912000000,uosmo,33693840470716,536870912000000
8271125,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513127940503,536870912000000,uosmo,33692637548003,536870912000000
8271126,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513115542550,536870912000000,uosmo,33692792610414,536870912000000
8271127,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513143178720,536870912000000,uosmo,33692421709971,536870912000000
8271128,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513115542550,536870912000000,uosmo,33692792610414,536870912000000
8271129,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2512931465596,536870912000000,uosmo,33695265453905,536870912000000
8271130,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513136040674,536870912000000,uosmo,33692517516947,536870912000000
