block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8273500,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511302862408,536870912000000,uosmo,33717295499242,536870912000000
8273501,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511340730448,536870912000000,uosmo,33716421296472,536870912000000
8273502,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511340730448,536870912000000,uosmo,33716421296472,536870912000000
8273503,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511340730448,536870912000000,uosmo,33716421296472,536870912000000
8273504,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511302862408,536870912000000,uosmo,33717295499242,536870912000000
8273505,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511505116382,536870912000000,uosmo,33714585477659,536870912000000
8273506,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511325836341,536870912000000,uosmo,33716986740303,536870912000000
8273507,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511340730448,536870912000000,uosmo,33716421296472,536870912000000
8273508,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511505762579,536870912000000,uosmo,33714576853911,536870912000000
8273509,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511325836341,536870912000000,uosmo,33716986740303,536870912000000
8273510,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511340730448,536870912000000,uosmo,33716421296472,536870912000000
8273511,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511340730448,536870912000000,uosmo,33716421296472,536870912000000
8273512,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511505762579,536870912000000,uosmo,33714576853911,536870912000000
8273513,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511302862408,536870912000000,uosmo,33717295499242,536870912000000
8273514,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511302862408,536870912000000,uosmo,33717295499242,536870912000000
8273515,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511325836341,536870912000000,uosmo,33716986740303,536870912000000
8273516,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511340730448,536870912000000,uosmo,33716421296472,536870912000000
8273517,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511302862408,536870912000000,uosmo,33717295499242,536870912000000
8273518,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511340730448,536870912000000,uosmo,33716421296472,536870912000000
8273519,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511325836341,536870912000000,uosmo,33716986740303,536870912000000
8273520,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511504941011,536870912000000,uosmo,33714587827140,536870912000000
8273521,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511505116382,536870912000000,uosmo,33714585477659,536870912000000
8273522,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511325836341,536870912000000,uosmo,33716986740303,536870912000000
8273523,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511302862408,536870912000000,uosmo,33717295499242,536870912000000
8273524,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511505116382,536870912000000,uosmo,33714585477659,536870912000000
8273525,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511325836341,536870912000000,uosmo,33716986740303,536870912000000
8273526,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511386258503,536870912000000,uosmo,33716178185225,536870912000000
8273527,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511525762579,536870912000000,uosmo,33714308643543,536870912000000
8273528,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2511402200132,536870912000000,uosmo,33715963787281,536870912000000
