block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8272900,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272901,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272902,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272903,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272904,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272905,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272906,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272907,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272908,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272909,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272910,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272911,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272912,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513691613497,536870912000000,uosmo,33684809938220,536870912000000
8272913,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272914,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272915,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272916,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272917,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272918,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513710877845,536870912000000,uosmo,33684550955632,536870912000000
8272919,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272920,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513689039145,536870912000000,uosmo,33684843896886,536870912000000
8272921,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766460223,536870912000000,uosmo,33683795302328,536870912000000
8272922,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272923,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272924,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272925,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272926,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272927,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513689039145,536870912000000,uosmo,33684843896886,536870912000000
8272928,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272929,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513689039145,536870912000000,uosmo,33684843896886,536870912000000
8272930,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272931,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272932,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766460223,536870912000000,uosmo,33683795302328,536870912000000
8272933,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272934,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272935,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272936,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513709134200,536870912000000,uosmo,33684574344463,536870912000000
8272937,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272938,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272939,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513770426405,536870912000000,uosmo,33683742304506,536870912000000
8272940,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272941,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766460223,536870912000000,uosmo,33683795302328,536870912000000
8272942,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513689039145,536870912000000,uosmo,33684843896886,536870912000000
8272943,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766460223,536870912000000,uosmo,33683795302328,536870912000000
8272944,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
8272945,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513770426405,536870912000000,uosmo,33683742304506,536870912000000
8272946,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2513766703041,536870912000000,uosmo,33683792045365,536870912000000
