block_height,token_denom,token_amount,weight,token_denom,token_amount,weight
8292700,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292701,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692587073,536870912000000,uosmo,33727740495475,536870912000000
8292702,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692587073,536870912000000,uosmo,33727740495475,536870912000000
8292703,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292704,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510723786543,536870912000000,uosmo,33727321964472,536870912000000
8292705,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692317541,536870912000000,uosmo,33727744037759,536870912000000
8292706,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692317541,536870912000000,uosmo,33727744037759,536870912000000
8292707,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292708,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292709,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292710,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510723786543,536870912000000,uosmo,33727321964472,536870912000000
8292711,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692587073,536870912000000,uosmo,33727740495475,536870912000000
8292712,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292713,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292714,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510723786543,536870912000000,uosmo,33727321964472,536870912000000
8292715,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510712552081,536870912000000,uosmo,33727472564493,536870912000000
8292716,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692317541,536870912000000,uosmo,33727744037759,536870912000000
8292717,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692317541,536870912000000,uosmo,33727744037759,536870912000000
8292718,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292719,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692317541,536870912000000,uosmo,33727744037759,536870912000000
8292720,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692317541,536870912000000,uosmo,33727744037759,536870912000000
8292721,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510723786543,536870912000000,uosmo,33727321964472,536870912000000
8292722,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510707635715,536870912000000,uosmo,33727532918735,536870912000000
8292723,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510723786543,536870912000000,uosmo,33727321964472,536870912000000
8292724,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692587073,536870912000000,uosmo,33727740495475,536870912000000
8292725,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510712552081,536870912000000,uosmo,33727472564493,536870912000000
8292726,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510756737094,536870912000000,uosmo,33726884955160,536870912000000
8292727,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510712552081,536870912000000,uosmo,33727472564493,536870912000000
8292728,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692317541,536870912000000,uosmo,33727744037759,536870912000000
8292729,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510709780588,536870912000000,uosmo,33727510300818,536870912000000
8292730,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510729814650,536870912000000,uosmo,33727242360053,536870912000000
8292731,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510712552081,536870912000000,uosmo,33727472564493,536870912000000
8292732,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692587073,536870912000000,uosmo,33727740495475,536870912000000
8292733,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510701992998,536870912000000,uosmo,33727616848176,536870912000000
8292734,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510756737094,536870912000000,uosmo,33726884955160,536870912000000
8292735,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510723786543,536870912000000,uosmo,33727321964472,536870912000000
8292736,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510720822819,536870912000000,uosmo,33727366800479,536870912000000
8292737,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510692317541,536870912000000,uosmo,33727744037759,536870912000000
8292738,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2510723786543,536870912000000,uosmo,33727321964472,536870912000000
